season,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints,HV5,AV5,HV3,AV3
1819,3,3,D,2,2,2628,0,2,37,48,1,7,54,46,52,35,-17,8,-11,0,0,0,0
1819,2,2,D,3,0,2629,2,0,41,23,1,1,26,62,52,48,-4,-36,18,0,0,0,0
1819,2,1,H,1,1,2630,1,0,56,37,3,4,37,48,33,47,14,-11,19,0,0,0,0
1819,2,1,H,1,3,2631,1,2,62,36,2,9,37,54,43,71,28,-17,26,0,0,0,0
1819,1,2,A,1,3,2632,1,1,40,55,2,9,50,39,49,33,-16,11,-15,0,0,0,0
1819,0,1,A,3,1,2633,2,1,40,59,1,6,49,34,43,47,4,15,-19,0,0,0,0
1819,1,3,A,0,2,2634,0,1,24,34,1,8,31,49,64,28,-36,-18,-10,0,0,0,0
1819,2,0,H,1,5,2635,1,3,59,89,2,15,69,25,47,62,15,44,-30,0,1,0,1
1819,1,2,A,2,1,2636,2,1,49,32,1,4,44,66,49,57,8,-22,17,0,0,0,0
1819,1,2,A,3,4,2637,2,2,42,73,0,12,66,31,48,39,-9,35,-31,0,0,0,0
1819,3,2,H,1,3,2638,1,2,57,42,2,10,50,54,30,45,15,-4,15,0,0,0,0
1819,4,1,H,1,2,2639,0,0,37,38,1,7,38,55,50,38,-12,-17,-1,0,0,0,0
1819,2,0,H,2,0,2640,1,0,63,18,1,2,25,73,28,52,24,-48,45,0,0,0,0
1819,1,1,D,3,1,2641,2,1,36,40,0,5,34,51,56,38,-18,-17,-4,0,0,0,0
1819,0,0,D,3,1,2642,2,1,42,62,1,5,64,47,57,52,-5,17,-20,0,0,0,0
1819,3,2,H,2,3,2643,1,2,37,42,2,9,40,50,50,34,-16,-10,-5,0,0,0,0
1819,0,0,D,0,2,2644,0,2,18,49,2,7,58,51,75,25,-50,7,-31,0,0,0,0
1819,4,1,H,1,1,2645,1,1,35,60,1,5,48,32,67,46,-21,16,-25,0,0,0,0
1819,1,1,D,5,1,2646,3,1,89,65,0,5,73,44,27,69,42,29,24,1,0,1,0
1819,2,0,H,1,0,2647,1,0,62,24,3,1,29,67,34,50,16,-38,38,0,0,0,0
1819,4,1,H,4,2,2648,2,1,76,66,0,7,54,28,32,68,36,26,10,0,0,0,0
1819,1,0,H,2,3,2649,0,2,38,40,1,10,47,44,59,39,-20,3,-2,0,0,0,0
1819,3,3,D,3,1,2650,1,0,58,40,0,4,42,51,40,52,12,-9,18,0,0,0,0
1819,3,2,H,1,4,2651,0,2,41,79,1,12,72,33,54,45,-9,39,-38,0,0,0,0
1819,0,0,D,0,0,2652,0,0,24,19,1,2,25,75,69,29,-40,-50,5,0,0,0,0
1819,3,1,H,1,3,2653,1,2,66,43,2,10,52,57,45,74,29,-5,23,0,0,0,0
1819,1,2,A,1,2,2654,1,1,41,40,2,8,37,52,52,35,-17,-15,1,0,0,0,0
1819,0,0,D,3,3,2655,2,2,40,37,1,9,39,57,45,47,2,-18,3,0,0,0,0
1819,2,1,H,2,1,2656,1,1,66,38,1,4,50,68,32,55,23,-18,28,0,0,0,0
1819,2,1,H,1,2,2657,1,0,63,41,2,7,40,59,47,64,17,-19,22,0,0,0,0
1819,2,0,H,2,5,2658,2,3,50,90,1,15,70,28,51,58,7,42,-40,0,1,0,1
1819,2,3,A,3,1,2659,2,1,42,65,0,6,52,34,53,42,-11,18,-23,0,0,0,0
1819,3,1,H,1,3,2660,1,1,60,59,2,9,55,43,36,49,13,12,1,0,0,0,0
1920,0,1,A,0,0,2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,3,4,A,0,0,2662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,1,0,H,0,0,2663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,0,1,A,0,0,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,3,3,D,0,0,2665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,0,3,A,0,0,2666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,2,3,A,0,0,2667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,2,1,H,0,0,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,1,1,D,0,0,2669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,4,0,H,0,0,2670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1920,1,0,H,0,0,2671,0,0,1,0,1,0,2,3,1,1,0,-1,1,0,0,0,0
1920,1,0,H,0,1,2672,0,1,0,3,0,3,1,0,1,0,-1,1,-3,0,0,0,0
1920,4,3,H,1,1,2673,1,1,3,3,0,3,4,3,0,1,1,1,0,0,0,0,0
1920,1,1,D,1,0,2674,1,0,3,1,0,1,3,3,0,3,3,0,2,0,0,0,0
1920,2,3,A,1,1,2675,1,1,3,3,0,3,2,1,2,3,1,1,0,0,0,0,0
1920,1,2,A,0,1,2676,0,1,0,3,0,3,4,0,1,0,-1,4,-3,0,0,0,0
1920,2,1,H,0,0,2677,0,0,1,0,1,0,3,4,3,3,0,-1,1,0,0,0,0
1920,0,1,A,0,0,2678,0,0,0,1,0,1,1,1,4,0,-4,0,-1,0,0,0,0
1920,4,1,H,0,0,2679,0,0,0,0,0,0,0,3,2,1,-1,-3,0,0,0,0,0
1920,1,3,A,1,0,2680,1,0,3,0,0,0,0,1,0,1,1,-1,3,0,0,0,0
1920,0,0,D,0,2,2681,0,2,0,6,0,6,5,3,6,4,-2,2,-6,0,0,0,0
1920,2,0,H,1,0,2682,1,0,3,0,0,0,1,7,7,7,0,-6,3,0,0,0,0
1920,1,0,H,2,1,2683,2,1,6,3,0,3,2,3,1,6,5,-1,3,0,0,0,0
1920,1,2,A,1,1,2684,1,1,4,3,1,3,5,5,4,5,1,0,1,0,0,0,0
1920,3,4,A,1,1,2685,1,1,3,4,0,4,2,1,1,1,0,1,-1,0,0,0,0
1920,1,3,A,1,0,2686,1,0,3,0,0,0,1,3,2,3,1,-2,3,0,0,0,0
1920,2,1,H,0,1,2687,0,1,0,4,0,4,4,1,4,2,-2,3,-4,0,0,0,0
1920,4,2,H,0,1,2688,0,1,2,3,2,3,5,3,4,4,0,2,-1,0,0,0,0
1920,0,1,A,1,1,2689,1,1,4,3,1,3,1,1,1,2,1,0,1,0,0,0,0
1920,1,2,A,2,0,2690,2,0,6,0,0,0,0,5,3,5,2,-5,6,0,0,0,0
1920,3,1,H,1,1,2691,1,1,3,4,0,4,6,6,4,4,0,0,-1,0,0,0,0
1920,0,1,A,1,1,2692,1,1,3,3,0,3,4,5,4,2,-2,-1,0,0,0,0,0
1920,2,1,H,2,1,2693,2,1,7,4,1,4,2,2,3,5,2,0,3,0,0,0,0
1920,0,2,A,2,3,2694,2,3,6,9,0,9,7,1,1,2,1,6,-3,0,0,0,1
1920,3,0,H,1,1,2695,1,1,3,3,0,3,4,5,7,7,0,-1,0,0,0,0,0
1920,1,2,A,2,1,2696,2,1,7,5,1,5,8,6,4,6,2,2,2,0,0,0,0
1920,1,4,A,1,2,2697,1,2,3,6,0,6,9,7,6,2,-4,2,-3,0,0,0,0
1920,1,0,H,0,2,2698,0,2,0,6,0,6,6,5,9,1,-8,1,-6,0,0,0,0
1920,2,2,D,2,0,2699,2,0,6,1,0,1,4,6,6,7,1,-2,5,0,0,0,0
1920,2,0,H,1,1,2700,1,1,4,3,1,3,4,5,3,5,2,-1,1,0,0,0,0
1920,0,0,D,1,1,2701,1,1,4,3,1,3,2,5,4,3,-1,-3,1,0,0,0,0
1920,1,2,A,2,3,2702,1,2,6,10,0,10,7,4,5,5,0,3,-4,0,0,0,0
1920,0,2,A,2,2,2703,1,2,8,7,2,7,9,8,7,10,3,1,1,0,0,0,0
1920,2,1,H,0,1,2704,0,0,2,3,2,3,2,9,8,6,-2,-7,-1,0,0,0,0
1920,0,0,D,1,2,2705,1,2,4,7,1,7,7,6,9,7,-2,1,-3,0,0,0,0
1920,1,0,H,4,2,2706,3,1,12,7,0,7,7,3,1,9,8,4,5,0,0,1,0
1920,0,1,A,3,2,2707,2,1,9,6,0,6,7,5,8,13,5,2,3,0,0,0,0
1920,1,0,H,1,2,2708,1,1,3,6,0,6,10,7,7,4,-3,3,-3,0,0,0,0
1920,1,3,A,1,1,2709,1,1,3,3,0,3,3,10,8,4,-4,-7,0,0,0,0,0
1920,2,1,H,2,2,2710,2,2,6,6,0,6,2,3,6,6,0,-1,0,0,0,0,0
1920,2,0,H,4,1,2711,2,1,13,3,1,3,5,11,5,9,4,-6,10,0,0,0,0
1920,1,3,A,1,5,2712,0,3,3,15,0,15,10,1,11,3,-8,9,-12,0,1,0,1
1920,1,4,A,2,3,2713,1,2,6,10,0,10,11,8,8,10,2,3,-4,0,0,0,0
1920,2,1,H,3,2,2714,2,1,9,6,0,6,6,7,9,13,4,-1,3,0,0,0,0
1920,4,0,H,2,1,2715,1,1,7,5,1,5,7,9,4,7,3,-2,2,0,0,0,0
1920,0,1,A,2,2,2716,1,1,6,8,0,8,10,9,11,6,-5,1,-2,0,0,0,0
1920,1,0,H,1,2,2717,1,2,4,8,1,8,7,6,5,2,-3,1,-4,0,0,0,0
1920,1,1,D,3,1,2718,1,1,9,5,0,5,3,4,5,8,3,-1,4,0,0,0,0
1920,1,3,A,2,1,2719,2,0,6,5,0,5,8,9,5,3,-2,-1,1,0,0,0,0
1920,3,2,H,2,3,2720,1,2,6,9,0,9,8,7,7,5,-2,1,-3,0,0,0,0
1920,1,0,H,1,2,2721,1,1,3,9,0,6,8,9,13,5,-8,-1,-6,0,0,0,0
1920,2,0,H,1,1,2722,1,0,6,3,2,3,4,14,5,4,-1,-10,3,0,0,0,0
1920,1,2,A,1,2,2723,1,2,5,6,2,6,4,8,13,7,-6,-4,-1,0,0,0,0
1920,1,0,H,1,1,2724,0,1,8,7,2,4,3,5,10,11,1,-2,1,0,0,0,0
1920,3,1,H,3,2,2725,2,1,13,6,1,6,6,12,9,15,6,-6,7,0,0,0,0
1920,2,2,D,2,2,2726,2,1,8,10,2,7,11,4,7,7,0,7,-2,0,0,0,0
1920,1,1,D,2,3,2727,1,1,11,10,2,9,9,6,9,11,2,3,1,0,0,0,0
1920,0,0,D,3,3,2728,2,2,9,12,0,9,15,10,10,10,0,5,-3,0,0,0,0
1920,1,2,A,5,4,2729,3,2,18,16,0,13,11,5,2,13,11,6,2,1,0,1,0
1920,3,3,D,2,3,2730,1,2,11,16,1,10,18,10,6,13,7,8,-5,0,0,0,0
1920,2,0,H,3,1,2731,2,1,13,9,0,5,6,5,10,15,5,1,4,0,0,0,0
1920,2,1,H,4,2,2732,2,2,19,9,1,8,9,9,6,13,7,0,10,0,0,0,0
1920,3,4,A,2,5,2733,1,3,6,18,0,15,14,4,12,11,-1,10,-12,0,1,0,1
1920,2,0,H,3,1,2734,1,1,11,6,0,3,6,13,7,10,3,-7,5,0,0,0,0
1920,0,0,D,1,2,2735,0,1,3,12,0,8,12,10,16,4,-12,2,-9,0,0,0,0
1920,1,0,H,1,3,2736,1,2,7,10,1,9,10,10,6,3,-3,0,-3,0,0,0,0
1920,5,1,H,2,1,2737,1,1,9,5,0,5,8,15,10,8,-2,-7,4,0,0,0,0
1920,2,2,D,2,2,2738,2,1,9,6,0,6,7,15,9,6,-3,-8,3,0,0,0,0
1920,0,0,D,2,1,2739,1,0,6,11,0,5,12,10,9,7,-2,2,-5,0,0,0,0
1920,0,1,A,1,2,2740,1,1,9,6,2,6,14,16,7,6,-1,-2,3,0,0,0,0
1920,1,1,D,2,4,2741,1,2,7,22,0,13,15,7,17,9,-8,8,-15,0,0,0,0
1920,2,2,D,5,2,2742,3,1,21,12,0,6,13,11,7,18,11,2,9,1,0,1,0
1920,3,1,H,1,2,2743,1,1,5,7,2,6,7,9,20,9,-11,-2,-2,0,0,0,0
1920,2,1,H,2,1,2744,2,0,9,4,2,3,4,16,11,10,-1,-12,5,0,0,0,0
1920,7,1,H,3,1,2745,2,1,17,10,1,4,4,6,13,21,8,-2,7,0,0,0,0
1920,1,1,D,1,3,2746,1,2,6,16,0,9,17,10,15,6,-9,7,-10,0,0,0,0
1920,1,1,D,3,3,2747,2,1,10,14,0,9,12,7,11,10,-1,5,-4,0,0,0,0
1920,2,1,H,2,2,2748,1,2,13,10,2,6,8,11,10,12,2,-3,3,0,0,0,0
1920,1,2,A,1,2,2749,0,1,12,12,2,7,16,9,10,12,2,7,0,0,0,0,0
1920,0,1,A,2,1,2750,1,1,13,9,0,5,6,8,13,15,2,-2,4,0,0,0,0
1920,1,2,A,2,5,2751,1,3,7,22,0,15,20,9,12,8,-4,11,-15,0,1,0,1
1920,2,2,D,3,3,2752,2,2,17,20,0,10,28,14,11,18,7,14,-3,0,0,0,0
1920,3,2,H,3,2,2753,1,2,15,12,0,8,12,12,8,13,5,0,3,0,0,0,0
1920,2,1,H,4,1,2754,2,1,23,8,1,5,12,21,8,16,8,-9,15,0,0,0,0
1920,4,0,H,2,3,2755,1,2,15,11,1,9,11,12,10,18,8,-1,4,0,0,0,0
1920,1,1,D,1,2,2756,0,1,4,8,0,6,10,18,18,5,-13,-8,-4,0,0,0,0
1920,1,2,A,2,1,2757,1,0,9,12,0,5,13,12,16,15,-1,1,-3,0,0,0,0
1920,0,4,A,1,2,2758,1,1,10,16,1,8,14,11,13,5,-8,3,-6,0,0,0,0
1920,1,0,H,2,1,2759,2,1,10,7,0,3,7,16,13,9,-4,-9,3,0,0,0,0
1920,2,1,H,2,3,2760,1,2,19,18,2,9,20,13,11,18,7,7,1,0,0,0,0
1920,1,2,A,2,5,2761,2,3,12,25,2,15,22,10,15,14,-1,12,-13,0,1,0,1
1920,0,1,A,3,4,2762,2,2,11,26,0,13,18,9,16,11,-5,9,-15,0,0,0,0
1920,0,2,A,3,3,2763,2,1,21,18,1,9,16,10,16,30,14,6,3,0,0,0,0
1920,1,3,A,1,1,2764,1,1,8,10,2,4,5,17,23,13,-10,-12,-2,0,0,0,0
1920,2,2,D,2,2,2765,1,1,9,9,0,6,16,18,19,11,-8,-2,0,0,0,0,0
1920,2,1,H,1,2,2766,1,1,12,7,2,6,9,14,8,7,-1,-5,5,0,0,0,0
1920,1,1,D,1,2,2767,0,1,15,13,2,6,15,14,13,15,2,1,2,0,0,0,0
1920,1,2,A,2,2,2768,2,1,13,18,0,7,22,10,13,10,-3,12,-5,0,0,0,0
1920,0,1,A,1,1,2769,1,0,7,5,0,3,6,19,17,7,-10,-13,2,0,0,0,0
1920,3,1,H,2,2,2770,1,2,10,12,0,8,15,17,20,18,-2,-2,-2,0,0,0,0
1920,0,4,A,2,3,2771,1,2,7,11,0,9,11,17,16,10,-6,-6,-4,0,0,0,0
1920,2,1,H,5,1,2772,3,1,28,15,0,5,9,9,11,24,13,0,13,1,0,1,0
1920,0,0,D,3,1,2773,2,1,18,8,0,5,14,26,15,21,6,-12,10,0,0,0,0
1920,5,2,H,3,1,2774,1,0,21,16,0,5,16,14,10,18,8,2,5,0,0,0,0
1920,4,2,H,2,2,2775,1,1,21,10,1,6,13,21,11,24,13,-8,11,0,0,0,0
1920,0,0,D,1,3,2776,0,2,8,21,0,10,30,18,19,7,-12,12,-13,0,0,0,0
1920,0,0,D,1,1,2777,1,1,13,7,1,3,7,18,18,8,-10,-11,6,0,0,0,0
1920,2,0,H,2,2,2778,1,1,14,22,0,8,20,12,15,16,1,8,-8,0,0,0,0
1920,1,0,H,4,2,2779,2,2,29,13,1,6,11,15,9,19,10,-4,16,0,0,0,0
1920,1,3,A,3,4,2780,2,2,22,32,1,13,20,9,18,30,12,11,-10,0,0,0,0
1920,1,1,D,2,3,2781,2,2,13,19,0,9,21,15,16,11,-5,6,-6,0,0,0,0
1920,0,3,A,3,5,2782,2,3,14,31,0,15,26,12,17,15,-2,14,-17,0,1,0,1
1920,2,2,D,2,2,2783,2,1,12,17,2,6,18,15,20,16,-4,3,-5,0,0,0,0
1920,3,0,H,2,2,2784,1,1,22,7,2,6,10,20,14,20,6,-10,15,0,0,0,0
1920,1,2,A,2,2,2785,1,1,13,24,0,7,28,13,21,21,0,15,-11,0,0,0,0
1920,1,0,H,1,1,2786,1,0,15,16,2,5,18,19,11,10,-1,-1,-1,0,0,0,0
1920,2,1,H,1,1,2787,0,1,9,14,0,4,8,18,19,7,-12,-10,-5,0,0,0,0
1920,2,2,D,2,3,2788,1,1,10,24,0,9,23,12,25,15,-10,11,-14,0,0,0,0
1920,1,1,D,1,1,2789,1,1,8,9,0,5,14,26,18,7,-11,-12,-1,0,0,0,0
1920,0,3,A,2,3,2790,1,2,7,22,0,10,31,21,23,10,-13,10,-15,0,0,0,0
1920,0,1,A,1,3,2791,1,2,10,14,2,9,15,20,27,15,-12,-5,-4,0,0,0,0
1920,0,1,A,1,2,2792,0,1,16,11,2,6,17,27,20,18,-2,-10,5,0,0,0,0
1920,2,2,D,4,2,2793,2,1,35,13,1,6,22,23,10,23,13,-1,22,0,0,0,0
1920,2,1,H,5,1,2794,3,1,34,9,0,3,8,19,12,29,17,-11,25,1,0,1,0
1920,3,0,H,2,1,2795,1,1,27,14,1,4,9,20,14,30,16,-11,13,0,0,0,0
1920,0,1,A,2,2,2796,1,2,18,14,0,6,12,17,17,20,3,-5,4,0,0,0,0
1920,1,2,A,3,2,2797,2,2,20,13,0,8,18,22,16,22,6,-4,7,0,0,0,0
1920,1,3,A,1,2,2798,1,1,18,25,2,8,23,14,11,11,0,9,-7,0,0,0,0
1920,4,3,H,3,1,2799,1,0,25,12,0,3,9,20,14,25,11,-11,13,0,0,0,0
1920,0,0,D,5,2,2800,3,1,37,28,0,8,26,15,13,31,18,11,9,1,0,1,0
1920,3,2,H,3,1,2801,2,1,25,18,1,5,12,14,21,34,13,-2,7,0,0,0,0
1920,1,1,D,1,3,2802,1,2,14,20,1,9,23,18,23,9,-14,5,-6,0,0,0,0
1920,3,1,H,2,4,2803,1,2,30,36,1,13,25,12,14,33,19,13,-6,0,0,0,0
1920,2,2,D,2,1,2804,1,1,14,10,0,5,15,28,27,18,-9,-13,4,0,0,0,0
1920,2,2,D,2,3,2805,1,1,14,28,0,9,29,17,25,24,-1,12,-14,0,0,0,0
1920,0,1,A,1,2,2806,1,1,9,7,0,6,10,26,21,9,-12,-16,2,0,0,0,0
1920,2,1,H,3,1,2807,2,0,17,16,0,5,18,21,20,16,-4,-3,1,0,0,0,0
1920,0,1,A,1,2,2808,0,1,12,18,0,6,20,18,24,12,-12,2,-6,0,0,0,0
1920,2,3,A,2,2,2809,2,2,16,17,2,6,13,17,23,20,-3,-4,-1,0,0,0,0
1920,3,0,H,2,2,2810,1,1,10,15,0,6,20,29,26,11,-15,-9,-5,0,0,0,0
1920,1,2,A,3,2,2811,2,1,21,21,0,6,21,18,19,24,5,3,0,0,0,0,0
1920,0,1,A,1,1,2812,1,0,11,12,2,3,12,25,30,17,-13,-13,-1,0,0,0,0
1920,3,3,D,1,3,2813,1,2,18,20,2,9,18,21,17,14,-3,-3,-2,0,0,0,0
1920,2,1,H,2,3,2814,2,2,16,28,2,10,37,23,26,22,-4,14,-12,0,0,0,0
1920,3,1,H,4,1,2815,2,1,36,15,1,4,10,24,15,26,11,-14,21,0,0,0,0
1920,0,0,D,2,2,2816,2,1,20,15,0,6,26,27,19,16,-3,-1,5,0,0,0,0
1920,3,1,H,2,1,2817,1,1,29,9,2,3,9,22,15,26,11,-13,20,0,0,0,0
1920,1,1,D,1,5,2818,0,3,16,38,2,15,31,13,23,19,-4,18,-22,0,1,0,1
1920,1,2,A,3,2,2819,1,1,29,33,0,7,36,15,19,31,12,21,-4,0,0,0,0
1920,1,2,A,1,4,2820,0,2,15,39,0,13,29,16,25,13,-12,13,-24,0,0,0,0
1920,0,2,A,2,2,2821,1,1,13,16,0,6,26,27,26,14,-12,-1,-3,0,0,0,0
1920,1,4,A,1,2,2822,0,1,17,32,2,8,29,16,24,20,-4,13,-15,0,0,0,0
1920,2,1,H,1,3,2823,1,1,15,29,1,9,32,21,27,11,-16,11,-14,0,0,0,0
1920,4,0,H,5,1,2824,3,1,39,11,0,5,17,31,14,32,18,-14,28,1,0,1,0
1920,1,2,A,3,1,2825,2,1,21,9,0,3,10,25,24,21,-3,-15,12,0,0,0,0
1920,5,0,H,3,2,2826,2,2,28,21,1,6,16,19,25,38,13,-3,7,0,0,0,0
1920,2,3,A,2,2,2827,1,2,15,19,0,8,24,27,32,20,-12,-3,-4,0,0,0,0
1920,1,1,D,2,2,2828,1,1,24,13,0,6,14,28,19,23,4,-14,11,0,0,0,0
1920,1,2,A,2,3,2829,1,2,19,21,0,9,25,21,27,28,1,4,-2,0,0,0,0
1920,1,2,A,2,2,2830,1,1,14,36,0,7,38,16,29,15,-14,22,-22,0,0,0,0
1920,0,2,A,1,1,2831,1,1,12,19,0,5,17,20,26,12,-14,-3,-7,0,0,0,0
1920,2,1,H,1,2,2832,1,1,11,19,2,6,29,29,35,17,-18,0,-8,0,0,0,0
1920,0,2,A,2,3,2833,1,2,35,21,2,9,22,26,17,33,16,-4,14,0,0,0,0
1920,1,1,D,2,1,2834,2,0,22,17,2,5,21,28,29,27,-2,-7,5,0,0,0,0
1920,5,0,H,3,2,2835,2,1,31,25,1,6,24,20,25,43,18,4,6,0,0,0,0
1920,4,0,H,4,3,2836,2,1,42,29,1,9,33,23,17,31,14,10,13,0,0,0,0
1920,0,0,D,2,1,2837,2,0,21,15,0,3,14,27,24,16,-8,-13,6,0,0,0,0
1920,0,1,A,2,1,2838,1,1,15,18,0,4,13,28,35,22,-13,-15,-3,0,0,0,0
1920,1,3,A,3,5,2839,2,3,24,42,0,15,36,14,22,27,5,22,-18,0,1,0,1
1920,0,2,A,3,2,2840,1,2,29,22,0,6,16,24,27,33,6,-8,7,0,0,0,0
1920,1,0,H,2,3,2841,1,2,39,24,1,9,28,25,17,40,23,3,15,0,0,0,0
1920,1,1,D,5,3,2842,3,2,45,34,0,10,48,25,15,39,24,23,11,1,0,1,0
1920,3,0,H,1,2,2843,1,1,21,19,1,6,30,31,28,14,-14,-1,2,0,0,0,0
1920,1,0,H,1,1,2844,0,1,18,12,2,3,12,28,29,22,-7,-16,6,0,0,0,0
1920,5,1,H,1,2,2845,0,1,16,14,0,6,16,31,27,14,-13,-15,2,0,0,0,0
1920,1,0,H,3,2,2846,2,2,24,23,0,8,28,30,26,24,-2,-2,1,0,0,0,0
1920,2,1,H,1,1,2847,1,1,22,14,2,5,19,36,20,19,-1,-17,8,0,0,0,0
1920,1,2,A,2,4,2848,1,2,35,45,2,13,35,17,19,33,14,18,-10,0,0,0,0
1920,2,0,H,2,2,2849,1,1,25,15,0,6,22,36,25,24,-1,-14,10,0,0,0,0
1920,5,1,H,2,1,2850,1,0,42,19,1,3,19,28,17,41,24,-9,23,0,0,0,0
1920,2,1,H,2,3,2851,1,2,19,27,3,9,25,26,34,30,-4,-1,-8,0,0,0,0
1920,0,2,A,3,1,2852,2,0,24,21,0,5,23,29,26,28,2,-6,3,0,0,0,0
1920,3,2,H,2,1,2853,2,1,25,24,3,4,17,28,24,18,-6,-11,1,0,0,0,0
1920,1,1,D,2,1,2854,2,1,23,25,2,5,21,21,31,28,-3,0,-2,0,0,0,0
1920,2,2,D,2,3,2855,1,1,14,29,0,9,33,29,36,17,-19,4,-15,0,0,0,0
1920,1,1,D,2,5,2856,1,3,15,46,3,15,40,16,38,22,-16,24,-31,0,1,0,1
1920,1,3,A,1,2,2857,1,1,14,35,2,8,34,21,38,20,-18,13,-21,0,0,0,0
1920,2,1,H,4,2,2858,2,1,48,28,1,6,26,25,18,37,19,1,20,0,0,0,0
1920,1,2,A,3,1,2859,2,1,35,12,1,3,12,29,26,49,23,-17,23,0,0,0,0
1920,0,1,A,2,2,2860,1,2,15,28,3,6,21,26,38,19,-19,-5,-13,0,0,0,0
1920,1,3,A,1,2,2861,1,2,15,24,3,8,29,32,30,14,-16,-3,-9,0,0,0,0
1920,0,0,D,1,1,2862,0,1,24,14,5,5,21,41,29,25,-4,-20,10,0,0,0,0
1920,0,7,A,3,3,2863,2,2,27,35,0,10,50,28,28,26,-2,22,-8,0,0,0,0
1920,1,1,D,5,3,2864,3,1,47,30,0,9,35,31,17,41,24,4,17,1,0,1,0
1920,2,0,H,2,1,2865,1,1,28,24,0,4,19,31,27,27,0,-12,4,0,0,0,0
1920,0,0,D,1,2,2866,0,1,19,22,3,6,32,35,33,20,-13,-3,-3,0,0,0,0
1920,3,0,H,1,2,2867,1,1,26,16,2,6,23,39,22,22,0,-16,10,0,0,0,0
1920,1,1,D,2,2,2868,1,1,38,45,2,7,46,18,22,37,15,28,-7,0,0,0,0
1920,2,1,H,3,4,2869,2,2,24,51,3,13,39,19,28,28,0,20,-27,0,0,0,0
1920,2,1,H,2,2,2870,2,1,27,15,2,6,19,39,33,32,-1,-20,12,0,0,0,0
1920,2,2,D,3,2,2871,1,1,31,31,0,6,29,27,32,36,4,2,0,0,0,0,0
1920,4,2,H,2,2,2872,1,1,23,39,3,8,38,23,35,32,-3,15,-16,0,0,0,0
1920,3,0,H,4,1,2873,2,0,51,25,1,5,25,29,21,40,19,-4,26,0,0,0,0
1920,2,2,D,3,1,2874,2,1,38,15,1,5,21,41,28,57,29,-20,23,0,0,0,0
1920,5,1,H,2,1,2875,1,1,46,15,4,3,15,33,19,47,28,-18,31,0,0,0,0
1920,1,1,D,2,1,2876,2,1,31,29,0,5,25,22,26,22,-4,3,2,0,0,0,0
1920,4,0,H,2,3,2877,1,2,16,27,0,9,26,35,42,23,-19,-9,-11,0,0,0,0
1920,0,2,A,1,5,2878,1,3,24,48,4,15,42,18,33,19,-14,24,-24,0,1,0,1
1920,2,4,A,1,3,2879,0,2,20,27,3,9,30,29,33,20,-13,1,-7,0,0,0,0
1920,0,0,D,2,1,2880,1,1,49,30,1,5,26,23,20,52,32,3,19,0,0,0,0
1920,2,3,A,2,2,2881,1,2,39,30,2,8,34,34,27,40,13,0,9,0,0,0,0
1920,1,2,A,1,3,2882,0,2,25,39,2,10,59,30,32,25,-7,29,-14,0,0,0,0
1920,1,3,A,3,1,2883,2,0,27,20,3,3,22,37,39,26,-13,-15,7,0,0,0,0
1920,2,1,H,1,4,2884,1,2,31,54,5,13,43,21,23,26,3,22,-23,0,0,0,0
1920,1,2,A,1,2,2885,1,1,15,26,3,6,36,37,38,16,-22,-1,-11,0,0,0,0
1920,1,1,D,2,1,2886,1,1,15,24,0,4,19,35,41,20,-21,-16,-9,0,0,0,0
1920,1,0,H,1,3,2887,1,1,16,32,5,9,38,34,43,23,-20,4,-16,0,0,0,0
1920,2,3,A,3,2,2888,2,1,30,19,0,6,27,42,31,34,3,-15,11,0,0,0,0
1920,0,1,A,2,2,2889,1,1,32,50,3,7,52,20,29,31,2,32,-18,0,0,0,0
1920,4,2,H,5,2,2890,3,2,51,32,0,6,23,27,18,44,26,-4,19,1,0,1,0
1920,2,1,H,2,1,2891,1,1,22,15,0,3,17,40,44,30,-14,-23,7,0,0,0,0
1920,0,3,A,2,1,2892,2,1,33,19,2,5,24,43,36,37,1,-19,14,0,0,0,0
1920,2,1,H,3,2,2893,2,1,42,39,1,8,42,30,31,61,30,12,3,0,0,0,0
1920,0,0,D,1,1,2894,1,1,25,34,1,5,28,24,36,20,-16,4,-9,0,0,0,0
1920,2,0,H,4,2,2895,2,1,54,16,1,6,21,42,23,44,21,-21,38,0,0,0,0
1920,1,5,A,1,1,2896,0,0,23,25,3,5,26,34,38,25,-13,-8,-2,0,0,0,0
