season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeStreak5,AwayStreak5,matchid,HomeStreak3,AwayStreak3,PointsHome,PointsAway,winner,HomeResult5,AwayResult5,AwayScored,AwayConceded,HomeConceded,HomeScored,DifH,DifA,DifPoints
1516,2015-08-23,Empoli,Chievo,1,3,A,0,0,1143,0,0, , ,Chievo, , , , , , ,0,0,
1516,2015-08-23,Fiorentina,Milan,2,0,H,0,0,1144,0,0, , ,Fiorentina, , , , , , ,0,0,
1516,2015-08-23,Frosinone,Torino,1,2,A,0,0,1145,0,0, , ,Torino, , , , , , ,0,0,
1516,2015-08-23,Inter,Atalanta,1,0,H,0,0,1146,0,0, , ,Inter, , , , , , ,0,0,
1516,2015-08-23,Juventus,Udinese,0,1,A,0,0,1147,0,0, , ,Udinese, , , , , , ,0,0,
1516,2015-08-23,Palermo,Genoa,1,0,H,0,0,1148,0,0, , ,Palermo, , , , , , ,0,0,
1516,2015-08-23,Sampdoria,Carpi,5,2,H,0,0,1149,0,0, , ,Sampdoria, , , , , , ,0,0,
1516,2015-08-23,Sassuolo,Napoli,2,1,H,0,0,1150,0,0, , ,Sassuolo, , , , , , ,0,0,
1516,2015-08-29,Bologna,Sassuolo,0,1,A,0,1,1151,0,1,0,3,Sassuolo,0,3,2,1,2,1,-1,1,-3
1516,2015-08-29,Milan,Empoli,2,1,H,0,0,1152,0,0,0,0,Milan,0,0,1,3,2,0,-2,-2,0
1516,2015-08-30,Atalanta,Frosinone,2,0,H,0,0,1153,0,0,0,0,Atalanta,0,0,1,2,1,0,-1,-1,0
1516,2015-08-30,Carpi,Inter,1,2,A,0,1,1154,0,1,0,3,Inter,0,3,1,0,5,2,-3,1,-3
1516,2015-08-30,Chievo,Lazio,4,0,H,1,1,1155,1,1,3,3,Chievo,0,3,2,1,1,3,2,1,0
1516,2015-08-30,Genoa,Verona,2,0,H,0,0,1156,0,0,0,1,Genoa,0,1,1,1,1,0,-1,0,-1
1516,2015-08-30,Napoli,Sampdoria,2,2,D,0,1,1157,0,1,0,3,noone,0,3,5,2,2,1,-1,3,-3
1516,2015-08-30,Roma,Juventus,2,1,H,0,0,1158,0,0,1,0,Roma,1,0,0,1,1,1,0,-1,1
1516,2015-08-30,Torino,Fiorentina,3,1,H,1,1,1159,1,1,3,3,Torino,0,3,2,0,1,2,1,2,0
1516,2015-08-30,Udinese,Palermo,0,1,A,1,1,1160,1,1,3,3,Palermo,0,3,1,0,0,1,1,1,0
1516,2015-09-12,Fiorentina,Genoa,1,0,H,1,1,1161,1,1,3,3,Fiorentina,0,3,2,1,3,3,0,1,0
1516,2015-09-12,Frosinone,Roma,0,2,A,0,1,1162,0,1,0,4,Roma,0,4,3,2,4,1,-3,1,-4
1516,2015-09-12,Juventus,Chievo,1,1,D,0,2,1163,0,2,0,6,noone,0,6,7,1,3,1,-2,6,-6
1516,2015-09-13,Empoli,Napoli,2,2,D,0,0,1164,0,0,0,1,noone,0,1,3,4,5,2,-3,-1,-1
1516,2015-09-13,Inter,Milan,1,0,H,2,1,1165,2,1,6,3,Inter,0,3,2,3,1,3,2,-1,3
1516,2015-09-13,Lazio,Udinese,2,0,H,1,1,1166,1,1,3,3,Lazio,0,3,1,1,5,2,-3,0,0
1516,2015-09-13,Palermo,Carpi,2,2,D,2,0,1167,2,0,6,0,noone,0,0,3,7,0,2,2,-4,6
1516,2015-09-13,Sassuolo,Atalanta,2,2,D,2,1,1168,2,1,6,3,noone,0,3,2,1,1,3,2,1,3
1516,2015-09-13,Verona,Torino,2,2,D,0,2,1169,0,2,1,6,noone,1,6,5,2,3,1,-2,3,-5
1516,2015-09-14,Sampdoria,Bologna,2,0,H,1,0,1170,1,0,4,0,Sampdoria,1,0,1,3,4,7,3,-2,4
1516,2015-09-19,Milan,Palermo,3,2,H,1,2,1171,1,2,3,7,Milan,0,7,4,2,4,2,-2,2,-4
1516,2015-09-19,Udinese,Empoli,1,2,A,1,0,1172,1,0,3,1,Empoli,0,1,4,7,3,1,-2,-3,2
1516,2015-09-20,Atalanta,Verona,1,1,D,1,0,1173,1,0,4,2,noone,1,2,3,5,3,4,1,-2,2
1516,2015-09-20,Bologna,Frosinone,1,0,H,0,0,1174,0,0,0,0,Bologna,0,0,1,6,5,1,-4,-5,0
1516,2015-09-20,Carpi,Fiorentina,0,1,A,0,2,1175,0,2,1,6,Fiorentina,1,6,4,3,9,5,-4,1,-5
1516,2015-09-20,Chievo,Inter,0,1,A,2,3,1176,2,3,7,9,Inter,1,9,4,1,2,8,6,3,-2
1516,2015-09-20,Genoa,Juventus,0,2,A,1,0,1177,1,0,3,1,Juventus,0,1,2,4,2,2,0,-2,2
1516,2015-09-20,Napoli,Lazio,5,0,H,0,2,1178,0,2,2,6,Napoli,2,6,4,5,6,5,-1,-1,-4
1516,2015-09-20,Roma,Sassuolo,2,2,D,2,2,1179,2,2,7,7,noone,1,7,5,3,2,5,3,2,0
1516,2015-09-20,Torino,Sampdoria,2,0,H,2,2,1180,2,2,7,7,Torino,1,7,9,4,4,7,3,5,0
1516,2015-09-22,Udinese,Milan,2,3,A,1,2,1181,1,1,3,6,Milan,0,6,5,6,5,2,-3,-1,-3
1516,2015-09-23,Carpi,Napoli,0,0,D,0,1,1182,0,0,1,5,noone,1,5,10,6,10,5,-5,4,-4
1516,2015-09-23,Chievo,Torino,1,0,H,2,3,1183,2,2,7,10,Chievo,1,10,9,4,3,8,5,5,-3
1516,2015-09-23,Fiorentina,Bologna,2,0,H,3,1,1184,2,0,9,3,Fiorentina,0,3,2,5,3,5,2,-3,6
1516,2015-09-23,Inter,Verona,1,0,H,4,0,1185,3,0,12,3,Inter,0,3,4,6,1,5,4,-2,9
1516,2015-09-23,Juventus,Frosinone,1,1,D,1,0,1186,0,0,4,0,noone,1,0,1,7,4,4,0,-6,4
1516,2015-09-23,Lazio,Genoa,2,0,H,2,1,1187,2,1,6,3,Lazio,0,3,2,4,10,4,-6,-2,3
1516,2015-09-23,Palermo,Sassuolo,0,1,A,2,2,1188,2,2,7,8,Sassuolo,1,8,7,5,5,6,1,2,-1
1516,2015-09-23,Sampdoria,Roma,2,1,H,2,2,1189,2,2,7,8,Sampdoria,1,8,7,4,6,9,3,3,-1
1516,2015-09-24,Empoli,Atalanta,0,1,A,1,1,1190,0,1,4,5,Atalanta,1,5,5,4,8,6,-2,1,-1
1516,2015-09-26,Napoli,Juventus,2,1,H,1,1,1191,0,0,6,5,Napoli,3,5,5,5,6,10,4,0,1
1516,2015-09-26,Roma,Carpi,5,1,H,2,0,1192,2,0,8,2,Roma,2,2,5,10,6,8,2,-5,6
1516,2015-09-27,Bologna,Udinese,1,2,A,1,1,1193,0,1,3,3,Udinese,0,3,4,8,7,2,-5,-4,0
1516,2015-09-27,Genoa,Milan,1,0,H,1,3,1194,1,1,3,9,Genoa,0,9,8,8,6,2,-4,0,-6
1516,2015-09-27,Inter,Fiorentina,1,4,A,5,4,1195,3,2,15,12,Fiorentina,0,12,7,3,1,6,5,4,3
1516,2015-09-27,Sassuolo,Chievo,1,1,D,3,3,1196,2,2,11,10,noone,2,10,9,3,5,8,3,6,1
1516,2015-09-27,Torino,Palermo,2,1,H,3,2,1197,2,2,10,7,Torino,1,7,6,6,5,9,4,0,3
1516,2015-09-27,Verona,Lazio,1,2,A,0,3,1198,0,2,3,9,Lazio,3,9,6,10,7,4,-3,-4,-6
1516,2015-09-28,Atalanta,Sampdoria,2,1,H,2,3,1199,1,2,8,10,Atalanta,2,10,11,7,4,6,2,4,-2
1516,2015-09-28,Frosinone,Empoli,2,0,H,0,1,1200,0,0,1,4,Frosinone,1,4,6,9,8,2,-6,-3,-3
1516,2015-10-03,Carpi,Torino,2,1,H,0,3,1201,0,2,2,13,Carpi,2,10,11,6,15,6,-9,5,-11
1516,2015-10-03,Chievo,Verona,1,1,D,3,0,1202,2,0,11,3,noone,1,3,5,9,4,10,6,-4,8
1516,2015-10-04,Empoli,Sassuolo,1,0,H,1,3,1203,0,2,4,12,Empoli,1,11,9,6,11,6,-5,3,-8
1516,2015-10-04,Fiorentina,Atalanta,3,0,H,4,2,1204,2,1,15,11,Fiorentina,0,8,8,5,4,11,7,3,4
1516,2015-10-04,Juventus,Bologna,3,1,H,1,1,1205,0,0,5,3,Juventus,2,3,3,9,7,6,-1,-6,2
1516,2015-10-04,Lazio,Frosinone,2,0,H,3,0,1206,2,0,12,4,Lazio,0,1,4,8,11,8,-3,-4,8
1516,2015-10-04,Milan,Napoli,0,4,A,3,1,1207,1,0,9,9,Napoli,0,6,12,7,9,8,-1,5,0
1516,2015-10-04,Palermo,Roma,2,4,A,2,2,1208,2,2,7,11,Roma,1,8,13,7,8,7,-1,6,-4
1516,2015-10-04,Sampdoria,Inter,1,1,D,3,5,1209,2,3,10,15,noone,1,15,7,5,9,12,3,2,-5
1516,2015-10-04,Udinese,Genoa,1,1,D,1,1,1210,1,1,6,6,noone,0,3,3,6,9,6,-3,-3,0
1516,2015-10-17,Roma,Empoli,3,1,H,2,1,1211,2,0,14,7,Roma,2,4,7,11,9,17,8,-4,7
1516,2015-10-17,Torino,Milan,1,1,D,3,3,1212,2,1,13,9,noone,1,9,8,13,8,12,4,-5,4
1516,2015-10-18,Atalanta,Carpi,3,0,H,2,0,1213,1,0,11,5,Atalanta,2,2,8,16,8,8,0,-8,6
1516,2015-10-18,Bologna,Palermo,0,1,A,1,2,1214,0,2,3,7,Palermo,0,7,9,12,12,4,-8,-3,-4
1516,2015-10-18,Frosinone,Sampdoria,2,0,H,0,3,1215,0,2,4,11,Frosinone,1,10,13,10,10,4,-6,3,-7
1516,2015-10-18,Genoa,Chievo,3,2,H,1,3,1216,1,2,7,12,Genoa,0,10,11,5,7,4,-3,6,-5
1516,2015-10-18,Inter,Juventus,0,0,D,5,1,1217,3,0,16,8,noone,0,5,9,8,6,8,2,1,8
1516,2015-10-18,Napoli,Fiorentina,2,1,H,1,4,1218,0,2,12,18,Napoli,3,12,14,4,7,16,9,10,-6
1516,2015-10-18,Sassuolo,Lazio,2,1,H,3,3,1219,2,2,12,15,Sassuolo,2,9,10,11,7,9,2,-1,-3
1516,2015-10-18,Verona,Udinese,1,1,D,0,1,1220,0,1,4,7,noone,3,3,7,10,10,6,-4,-3,-3
1516,2015-10-24,Carpi,Bologna,1,2,A,0,1,1221,0,0,5,3,Bologna,2,3,4,13,19,8,-11,-9,2
1516,2015-10-24,Empoli,Genoa,2,0,H,1,1,1222,0,1,7,10,Empoli,1,3,7,9,14,8,-6,-2,-3
1516,2015-10-24,Palermo,Inter,1,1,D,2,5,1223,2,3,10,17,noone,1,15,8,6,12,10,-2,2,-7
1516,2015-10-25,Chievo,Napoli,0,1,A,3,1,1224,2,0,12,15,Napoli,1,6,18,8,8,13,5,10,-3
1516,2015-10-25,Fiorentina,Roma,1,2,A,4,2,1225,2,2,18,17,Roma,0,8,20,10,6,15,9,10,1
1516,2015-10-25,Juventus,Atalanta,2,0,H,1,2,1226,0,1,9,14,Juventus,2,8,11,8,8,9,1,3,-5
1516,2015-10-25,Lazio,Torino,3,0,H,3,3,1227,2,2,15,14,Lazio,0,10,13,9,13,11,-2,4,1
1516,2015-10-25,Milan,Sassuolo,2,1,H,3,3,1228,1,2,10,15,Milan,0,11,11,8,14,9,-5,3,-5
1516,2015-10-25,Sampdoria,Verona,4,1,H,3,0,1229,2,0,11,5,Sampdoria,1,3,7,11,12,13,1,-4,6
1516,2015-10-25,Udinese,Frosinone,1,0,H,1,0,1230,1,0,8,7,Udinese,0,1,6,10,11,8,-3,-4,1
1516,2015-10-27,Bologna,Inter,0,1,A,1,5,1231,0,3,6,18,Inter,0,15,9,7,14,6,-8,2,-12
1516,2015-10-28,Atalanta,Lazio,2,1,H,2,3,1232,1,2,14,18,Atalanta,2,9,14,13,10,11,1,1,-4
1516,2015-10-28,Frosinone,Carpi,2,1,H,0,0,1233,0,0,7,5,Frosinone,1,2,9,21,11,6,-5,-12,2
1516,2015-10-28,Milan,Chievo,1,0,H,3,3,1234,1,2,13,12,Milan,0,10,13,9,15,11,-4,4,1
1516,2015-10-28,Napoli,Palermo,2,0,H,1,2,1235,0,2,18,11,Napoli,3,7,11,13,8,19,11,-2,7
1516,2015-10-28,Roma,Udinese,3,1,H,2,1,1236,2,1,20,11,Roma,2,3,9,11,11,22,11,-2,9
1516,2015-10-28,Sassuolo,Juventus,1,0,H,3,1,1237,2,0,15,12,Sassuolo,2,5,11,8,10,12,2,3,3
1516,2015-10-28,Torino,Genoa,3,3,D,3,1,1238,2,1,14,10,noone,1,3,7,11,12,13,1,-4,4
1516,2015-10-28,Verona,Fiorentina,0,2,A,0,4,1239,0,2,5,18,Fiorentina,3,12,16,8,15,8,-7,8,-13
1516,2015-10-29,Sampdoria,Empoli,1,1,D,3,1,1240,2,0,14,10,noone,1,4,10,14,13,17,4,-4,4
1516,2015-10-31,Inter,Roma,1,0,H,5,2,1241,3,2,21,23,Inter,0,8,25,12,7,10,3,13,-2
1516,2015-10-31,Juventus,Torino,2,1,H,1,3,1242,0,2,12,15,Juventus,2,10,16,15,9,11,2,1,-3
1516,2015-11-01,Bologna,Atalanta,3,0,H,1,2,1243,0,1,6,17,Bologna,0,8,13,11,15,6,-9,2,-11
1516,2015-11-01,Carpi,Verona,0,0,D,0,0,1244,0,0,5,5,noone,2,3,8,17,23,10,-13,-9,0
1516,2015-11-01,Fiorentina,Frosinone,4,1,H,4,0,1245,2,0,21,10,Fiorentina,0,1,8,12,8,18,10,-4,11
1516,2015-11-01,Genoa,Napoli,0,0,D,1,1,1246,1,0,11,21,noone,0,6,21,8,14,10,-4,13,-10
1516,2015-11-01,Lazio,Milan,1,3,A,3,3,1247,2,1,18,16,Milan,0,9,12,15,15,15,0,-3,2
1516,2015-11-01,Udinese,Sassuolo,0,0,D,1,3,1248,1,2,11,18,noone,0,11,13,10,14,10,-4,3,-7
1516,2015-11-02,Chievo,Sampdoria,1,1,D,3,3,1249,2,2,12,15,noone,1,10,18,14,10,13,3,4,-3
1516,2015-11-02,Palermo,Empoli,0,1,A,2,1,1250,2,0,11,11,Empoli,1,4,11,15,15,11,-4,-4,0
1516,2015-11-07,Milan,Atalanta,0,0,D,3,2,1251,1,1,19,17,noone,0,8,13,14,16,15,-1,-1,2
1516,2015-11-07,Verona,Bologna,0,2,A,0,1,1252,0,0,6,9,Bologna,3,3,9,15,17,8,-9,-6,-3
1516,2015-11-08,Empoli,Juventus,1,3,A,1,1,1253,0,0,14,15,Juventus,1,5,13,10,15,12,-3,3,-1
1516,2015-11-08,Frosinone,Genoa,2,2,D,0,1,1254,0,1,10,12,noone,1,3,10,14,16,9,-7,-4,-2
1516,2015-11-08,Napoli,Udinese,1,0,H,1,1,1255,0,1,22,12,Napoli,3,3,10,14,8,21,13,-4,10
1516,2015-11-08,Palermo,Chievo,1,0,H,2,3,1256,2,2,11,13,Palermo,1,10,14,11,16,11,-5,3,-2
1516,2015-11-08,Roma,Lazio,2,0,H,2,3,1257,2,2,23,18,Roma,2,9,16,18,13,25,12,-2,5
1516,2015-11-08,Sampdoria,Fiorentina,0,2,A,3,4,1258,2,2,16,24,Fiorentina,1,12,22,9,15,19,4,13,-8
1516,2015-11-08,Sassuolo,Carpi,1,0,H,3,0,1259,2,0,19,6,Sassuolo,2,2,10,23,10,13,3,-13,13
1516,2015-11-08,Torino,Inter,0,1,A,3,5,1260,2,3,15,24,Inter,1,15,11,7,17,17,0,4,-9
1516,2015-11-21,Bologna,Roma,2,2,D,1,2,1261,0,2,12,26,noone,0,8,27,13,15,11,-4,14,-14
1516,2015-11-21,Juventus,Milan,1,0,H,1,3,1262,0,1,18,20,Juventus,2,9,15,16,11,16,5,-1,-2
1516,2015-11-22,Atalanta,Torino,0,1,A,2,3,1263,1,2,18,15,Torino,2,10,17,18,14,13,-1,-1,3
1516,2015-11-22,Carpi,Chievo,1,2,A,0,3,1264,0,2,6,13,Chievo,2,10,14,12,24,10,-14,2,-7
1516,2015-11-22,Fiorentina,Empoli,2,2,D,4,1,1265,2,0,27,14,noone,0,4,13,18,9,24,15,-5,13
1516,2015-11-22,Genoa,Sassuolo,2,1,H,1,3,1266,1,2,13,22,Genoa,0,11,14,10,16,12,-4,4,-9
1516,2015-11-22,Inter,Frosinone,4,0,H,5,0,1267,3,0,27,11,Inter,0,1,11,18,7,12,5,-7,16
1516,2015-11-22,Lazio,Palermo,1,1,D,3,2,1268,2,2,18,14,noone,0,7,12,16,20,16,-4,-4,4
1516,2015-11-22,Udinese,Sampdoria,1,0,H,1,3,1269,1,2,12,16,Udinese,0,10,19,17,15,10,-5,2,-4
1516,2015-11-22,Verona,Napoli,0,2,A,0,1,1270,0,0,6,25,Napoli,3,6,22,8,19,8,-11,14,-19
1516,2015-11-28,Milan,Sampdoria,4,1,H,3,3,1271,1,2,20,16,Milan,0,10,19,18,17,15,-2,1,4
1516,2015-11-28,Torino,Bologna,2,0,H,3,1,1272,2,0,18,13,Torino,1,3,13,17,18,18,0,-4,5
1516,2015-11-29,Chievo,Udinese,2,3,A,3,1,1273,2,1,16,15,Udinese,1,3,11,15,13,16,3,-4,1
1516,2015-11-29,Empoli,Lazio,1,0,H,1,3,1274,0,2,15,19,Empoli,1,9,17,21,20,15,-5,-4,-4
1516,2015-11-29,Frosinone,Verona,3,2,H,0,0,1275,0,0,11,6,Frosinone,1,3,8,21,22,11,-11,-13,5
1516,2015-11-29,Genoa,Carpi,1,2,A,1,0,1276,1,0,16,6,Carpi,0,2,11,26,17,14,-3,-15,10
1516,2015-11-29,Palermo,Juventus,0,3,A,2,1,1277,2,0,15,21,Juventus,1,5,17,11,17,13,-4,6,-6
1516,2015-11-29,Roma,Atalanta,0,2,A,2,2,1278,2,1,27,18,Atalanta,2,8,13,15,15,29,14,-2,9
1516,2015-11-30,Napoli,Inter,2,1,H,1,5,1279,0,3,28,30,Napoli,3,15,16,7,8,24,16,9,-2
1516,2015-11-30,Sassuolo,Fiorentina,1,1,D,3,4,1280,2,2,22,28,noone,2,12,26,11,12,15,3,15,-6
1516,2015-12-04,Lazio,Juventus,0,2,A,3,1,1281,2,0,19,24,Juventus,0,5,20,11,22,17,-5,9,-5
1516,2015-12-05,Inter,Genoa,1,0,H,5,1,1282,3,1,30,16,Inter,0,3,15,19,9,17,8,-4,14
1516,2015-12-05,Torino,Roma,1,1,D,3,2,1283,2,2,21,27,noone,1,8,29,17,18,20,2,12,-6
1516,2015-12-06,Atalanta,Palermo,3,0,H,2,2,1284,1,2,21,15,Atalanta,2,7,13,20,15,15,0,-7,6
1516,2015-12-06,Bologna,Napoli,3,2,H,1,1,1285,0,0,13,31,Bologna,0,6,26,9,19,13,-6,17,-18
1516,2015-12-06,Carpi,Milan,0,0,D,0,3,1286,0,1,9,23,noone,2,9,19,18,27,13,-14,1,-14
1516,2015-12-06,Fiorentina,Udinese,3,0,H,4,1,1287,2,1,29,18,Fiorentina,0,3,14,17,12,27,15,-3,11
1516,2015-12-06,Frosinone,Chievo,0,2,A,0,3,1288,0,2,14,16,Chievo,1,10,18,16,24,14,-10,2,-2
1516,2015-12-06,Sampdoria,Sassuolo,1,3,A,3,3,1289,2,2,16,23,Sassuolo,1,11,16,13,22,20,-2,3,-7
1516,2015-12-06,Verona,Empoli,0,1,A,0,1,1290,0,0,6,18,Empoli,3,4,16,20,24,10,-14,-4,-12
1516,2015-12-12,Genoa,Bologna,0,1,A,1,1,1291,1,0,16,16,Bologna,0,3,16,21,20,15,-5,-5,0
1516,2015-12-12,Palermo,Frosinone,4,1,H,2,0,1292,2,0,15,14,Palermo,1,1,14,26,23,13,-10,-12,1
1516,2015-12-12,Udinese,Inter,0,4,A,1,5,1293,1,3,18,33,Inter,0,15,18,9,20,14,-6,9,-15
1516,2015-12-13,Chievo,Atalanta,1,0,H,3,2,1294,2,1,19,24,Chievo,1,8,18,15,16,20,4,3,-5
1516,2015-12-13,Empoli,Carpi,3,0,H,1,0,1295,0,0,21,10,Empoli,1,2,13,27,20,17,-3,-14,11
1516,2015-12-13,Juventus,Fiorentina,3,1,H,1,4,1296,0,2,27,32,Juventus,2,12,30,12,11,22,11,18,-5
1516,2015-12-13,Milan,Verona,1,1,D,3,0,1297,1,0,24,6,noone,0,3,10,25,18,19,1,-15,18
1516,2015-12-13,Napoli,Roma,0,0,D,1,2,1298,0,2,31,28,noone,3,8,30,18,12,28,16,12,3
1516,2015-12-14,Lazio,Sampdoria,1,1,D,3,3,1299,2,2,19,16,noone,0,10,21,25,24,17,-7,-4,3
1516,2015-12-19,Bologna,Empoli,2,3,A,1,1,1300,0,0,19,24,Empoli,0,4,20,20,21,17,-4,0,-5
1516,2015-12-20,Atalanta,Napoli,1,3,A,2,1,1301,1,0,24,32,Napoli,2,6,28,12,16,18,2,16,-8
1516,2015-12-20,Carpi,Juventus,2,3,A,0,1,1302,0,0,10,30,Juventus,2,5,25,12,30,13,-17,13,-20
1516,2015-12-20,Fiorentina,Chievo,2,0,H,4,3,1303,2,2,32,22,Fiorentina,0,10,21,16,15,31,16,5,10
1516,2015-12-20,Frosinone,Milan,2,4,A,0,3,1304,0,1,14,25,Milan,1,9,20,19,30,15,-15,1,-11
1516,2015-12-20,Inter,Lazio,1,2,A,5,3,1305,3,2,36,20,Lazio,0,9,18,25,9,22,13,-7,16
1516,2015-12-20,Roma,Genoa,2,0,H,2,1,1306,2,1,29,16,Roma,2,3,15,21,18,30,12,-6,13
1516,2015-12-20,Sampdoria,Palermo,2,0,H,3,2,1307,2,2,17,18,Sampdoria,1,7,17,24,26,22,-4,-7,-1
1516,2015-12-20,Torino,Udinese,0,1,A,3,1,1308,2,1,22,18,Udinese,1,3,14,24,19,21,2,-10,4
1516,2015-12-20,Verona,Sassuolo,1,1,D,0,3,1309,0,2,7,26,noone,3,11,19,14,26,11,-15,5,-19
1516,2016-01-05,Genoa,Sampdoria,2,3,A,1,3,1310,1,2,16,20,Sampdoria,0,10,24,26,23,15,-8,-2,-4
1516,2016-01-06,Chievo,Roma,3,3,D,3,2,1311,2,2,22,32,noone,1,8,32,18,18,21,3,14,-10
1516,2016-01-06,Empoli,Inter,0,1,A,1,5,1312,0,3,27,36,Inter,1,15,23,11,22,23,1,12,-9
1516,2016-01-06,Juventus,Verona,3,0,H,1,0,1313,0,0,33,8,Juventus,2,3,12,27,14,28,14,-15,25
1516,2016-01-06,Lazio,Carpi,0,0,D,3,0,1314,2,0,23,10,noone,0,2,15,33,26,20,-6,-18,13
1516,2016-01-06,Milan,Bologna,0,1,A,3,1,1315,1,0,28,19,Bologna,0,3,19,24,21,24,3,-5,9
1516,2016-01-06,Napoli,Torino,2,1,H,1,3,1316,0,2,35,22,Napoli,3,10,21,20,13,31,18,1,13
1516,2016-01-06,Palermo,Fiorentina,1,3,A,2,4,1317,2,2,18,35,Fiorentina,1,12,33,15,26,17,-9,18,-17
1516,2016-01-06,Sassuolo,Frosinone,2,2,D,3,0,1318,2,0,27,14,noone,2,1,17,34,15,20,5,-17,13
1516,2016-01-06,Udinese,Atalanta,2,1,H,1,2,1319,1,1,21,24,Udinese,0,8,19,19,24,15,-9,0,-3
1516,2016-01-09,Carpi,Udinese,2,1,H,0,1,1320,0,1,11,24,Carpi,2,3,17,25,33,15,-18,-8,-13
1516,2016-01-09,Fiorentina,Lazio,1,3,A,4,3,1321,2,2,38,24,Lazio,0,9,20,26,16,36,20,-6,14
1516,2016-01-09,Roma,Milan,1,1,D,2,3,1322,2,1,33,28,noone,2,9,24,22,21,35,14,2,5
1516,2016-01-10,Atalanta,Genoa,0,2,A,2,1,1323,1,1,24,16,Genoa,2,3,17,26,21,20,-1,-9,8
1516,2016-01-10,Bologna,Chievo,0,1,A,1,3,1324,0,2,22,23,Chievo,0,10,24,21,24,20,-4,3,-1
1516,2016-01-10,Frosinone,Napoli,1,5,A,0,1,1325,0,0,15,38,Napoli,1,6,33,14,36,19,-17,19,-23
1516,2016-01-10,Inter,Sassuolo,0,1,A,5,3,1326,3,2,39,28,Sassuolo,0,11,22,17,11,24,13,5,11
1516,2016-01-10,Sampdoria,Juventus,1,2,A,3,1,1327,2,0,23,36,Juventus,1,5,31,14,28,27,-1,17,-13
1516,2016-01-10,Torino,Empoli,0,1,A,3,1,1328,2,0,22,27,Empoli,1,4,23,23,22,22,0,0,-5
1516,2016-01-10,Verona,Palermo,0,1,A,0,2,1329,0,2,8,18,Palermo,3,7,18,29,30,12,-18,-11,-10
1516,2016-01-16,Atalanta,Inter,1,1,D,2,5,1330,1,3,24,39,noone,5,15,24,12,23,20,-3,12,-15
1516,2016-01-16,Napoli,Sassuolo,3,1,H,1,3,1331,0,2,41,31,Napoli,6,11,23,17,15,38,23,6,10
1516,2016-01-16,Torino,Frosinone,4,2,H,3,0,1332,2,0,22,15,Torino,1,1,20,41,23,22,-1,-21,7
1516,2016-01-17,Bologna,Lazio,2,2,D,1,3,1333,0,2,22,27,noone,3,9,23,27,25,20,-5,-4,-5
1516,2016-01-17,Carpi,Sampdoria,2,1,H,0,3,1334,0,2,14,23,Carpi,5,10,28,30,34,17,-17,-2,-9
1516,2016-01-17,Chievo,Empoli,1,1,D,3,1,1335,2,0,26,30,noone,1,4,24,23,21,25,4,1,-4
1516,2016-01-17,Genoa,Palermo,4,0,H,1,2,1336,1,2,19,21,Genoa,3,7,19,29,26,19,-7,-10,-2
1516,2016-01-17,Milan,Fiorentina,2,0,H,3,4,1337,1,2,29,38,Milan,3,12,37,19,23,25,2,18,-9
1516,2016-01-17,Roma,Verona,1,1,D,2,0,1338,2,0,34,8,noone,2,3,12,31,22,36,14,-19,26
1516,2016-01-17,Udinese,Juventus,0,4,A,1,1,1339,1,0,24,39,Juventus,0,5,33,15,27,18,-9,18,-15
1516,2016-01-20,Sassuolo,Torino,1,1,D,3,3,1340,2,2,31,25,noone,2,10,26,25,20,24,4,1,6
1516,2016-01-23,Empoli,Milan,2,2,D,1,3,1341,0,1,31,32,noone,4,9,27,23,24,25,1,4,-1
1516,2016-01-23,Frosinone,Atalanta,0,0,D,0,2,1342,0,1,15,25,noone,4,8,21,24,45,22,-23,-3,-10
1516,2016-01-24,Fiorentina,Torino,2,0,H,4,3,1343,2,2,38,26,Fiorentina,3,10,27,26,21,37,16,1,12
1516,2016-01-24,Inter,Carpi,1,1,D,5,0,1344,3,0,40,17,noone,0,2,19,35,13,25,12,-16,23
1516,2016-01-24,Juventus,Roma,1,0,H,1,2,1345,0,2,42,35,Juventus,5,8,37,23,15,37,22,14,7
1516,2016-01-24,Lazio,Chievo,4,1,H,3,3,1346,2,2,28,27,Lazio,3,10,26,22,29,25,-4,4,1
1516,2016-01-24,Palermo,Udinese,4,1,H,2,1,1347,2,1,21,24,Palermo,1,3,18,31,33,19,-14,-13,-3
1516,2016-01-24,Sampdoria,Napoli,2,4,A,3,1,1348,2,0,23,44,Napoli,1,6,41,16,32,29,-3,25,-21
1516,2016-01-24,Sassuolo,Bologna,0,2,A,3,1,1349,2,0,32,23,Bologna,2,3,22,27,21,25,4,-5,9
1516,2016-01-24,Verona,Genoa,1,1,D,0,1,1350,0,1,9,22,noone,6,3,23,26,32,13,-19,-3,-13
1516,2016-01-30,Atalanta,Sassuolo,1,1,D,2,3,1351,1,2,26,32,noone,2,11,25,23,24,21,-3,2,-6
1516,2016-01-30,Carpi,Palermo,1,1,D,0,2,1352,0,2,18,24,noone,2,7,23,34,36,20,-16,-11,-6
1516,2016-01-30,Roma,Frosinone,3,1,H,2,0,1353,2,0,35,16,Roma,2,1,22,45,24,37,13,-23,19
1516,2016-01-31,Bologna,Sampdoria,3,2,H,1,3,1354,0,2,26,23,Bologna,3,10,31,36,27,24,-3,-5,3
